used	12.0	nan
using	12.0	nan
vader	14.0	nan
valley	14.0	nan
vanilla	15.0	nan
vault	9.0	nan
vegan	14.0	nan
vegetables	14.0	nan
vegetarian	15.0	nan
veggie	10.0	10.0
veggies	15.0	nan
velveeta	8.0	11.0
velvet	10.0	8.0
ventana	9.0	nan
verde	13.0	nan
verdes	13.0	nan
vermouth	6.0	nan
version	9.0	nan
very	16.0	nan
via	15.0	16.0
vibes	8.0	nan
vidalia	13.0	11.0
viet	1.0	1.0
vietnamese	8.0	nan
view	7.0	nan
views	7.0	nan
villa	9.0	10.0
village	13.0	14.0
villas	9.0	nan
ville	16.0	nan
vinaigrette	11.0	nan
vines	11.0	nan
vintage	4.0	nan
virgin	9.0	7.0
virginity	9.0	nan
visa	13.0	nan
vista	11.0	8.0
vita	13.0	16.0
vitamins	15.0	nan
vodka	12.0	nan
voodoo	8.0	nan
waffle	13.0	nan
waffles	13.0	nan
wake	10.0	nan
wakes	10.0	nan
waking	10.0	nan
walking	12.0	nan
walmart	16.0	16.0
walnut	10.0	nan
walnuts	10.0	nan
want	10.0	9.0
wants	10.0	nan
warehouse	6.0	nan
warm	11.0	9.0
wars	11.0	nan
washington	10.0	12.0
wasn	16.0	nan
watch	10.0	nan
watches	10.0	nan
watching	10.0	nan
watermelon	14.0	nan
waves	14.0	nan
wawa	13.0	13.0
way	11.0	nan
ways	11.0	nan
wed	13.0	nan
wedges	14.0	nan
week	14.0	nan
weekend	9.0	nan
weekends	9.0	nan
weekly	14.0	nan
weeks	14.0	nan
weight	15.0	14.0
welcome	14.0	14.0
welcoming	14.0	nan
well	15.0	nan
wells	15.0	nan
welp	15.0	nan
wendys	16.0	nan
west	8.0	nan
western	13.0	15.0
wewt	8.0	nan
whale	10.0	nan
what	16.0	nan
whats	16.0	nan
wheat	13.0	nan
wheats	12.0	nan
wheels	14.0	nan
when	13.0	14.0
whey	14.0	nan
which	9.0	9.0
whilst	11.0	nan
whip	11.0	nan
whipped	11.0	nan
white	15.0	nan
whiting	15.0	nan
who	13.0	16.0
whole	12.0	15.0
wholefoods	9.0	nan
whoo	9.0	nan
wife	16.0	nan
wifey	16.0	nan
wig	11.0	nan
wild	13.0	15.0
wildfire	10.0	10.0
williams	15.0	16.0
willing	13.0	nan
willow	8.0	8.0
wimpy	9.0	9.0
win	10.0	8.0
wing	11.0	nan
wings	10.0	nan
winner	1.0	nan
winning	10.0	nan
wins	10.0	nan
winter	16.0	nan
wisconsin	9.0	nan
wisely	14.0	nan
witch	8.0	nan
without	13.0	nan
woken	15.0	nan
wokstar	16.0	nan
wolf	14.0	13.0
woman	13.0	nan
women	15.0	nan
won	9.0	nan
wonder	15.0	16.0
wondering	15.0	nan
wong	8.0	11.0
woodland	11.0	nan
work	12.0	nan
working	12.0	nan
workout	14.0	nan
works	12.0	nan
workshop	11.0	nan
world	16.0	nan
worship	11.0	nan
wrap	13.0	nan
wrapping	13.0	nan
wraps	14.0	nan
wrk	12.0	nan
yaaay	16.0	nan
yah	11.0	nan
yall	10.0	nan
yams	16.0	nan
yard	13.0	14.0
yeaaa	15.0	nan
yeah	12.0	nan
year	10.0	nan
years	10.0	nan
yellow	12.0	nan
yes	9.0	9.0
yet	10.0	nan
yogurt	14.0	nan
yolk	13.0	nan
york	11.0	nan
yorker	8.0	nan
yoru	14.0	nan
you	14.0	nan
young	10.0	1.0
your	15.0	nan
youre	15.0	nan
yourself	9.0	nan
yuca	12.0	nan
yuengling	10.0	10.0
yum	11.0	nan
yumm	10.0	nan
yummie	11.0	nan
yummy	11.0	8.0
yummyyy	11.0	nan
yuuuum	13.0	nan
zach	12.0	13.0
zaxbys	7.0	nan
ziti	13.0	nan
